html_path,html_title,md_match_count,best_score,match_type,best_md_path,best_md_title,all_matches
moral-decline\02-method-and-metrics\MDA-003-measuring-moral-health.html,Can We Measure Moral Health? | Moral Decline of America,6,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea.md,Mea,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Mea_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\02-method-and-metrics\MDA-006-research-method.html,How We Measure Decline | Moral Decline of America,6,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea.md,Mea,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Mea_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\02-method-and-metrics\MDA-007-nine-domains.html,What America Is Made Of | Moral Decline of America,6,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\What.md,What,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\What.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\What_HP_May-01-122826-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\What.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\What_HP_May-01-122826-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\What.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\02-method-and-metrics\MDA-037-biaxiosum-audit.html,The Biaxiosum Audit | Moral Decline of America,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\00_INTERLUDE_Biaxiosum_Audit_4.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\02-method-and-metrics\MDA-038-coherence-metric.html,The Coherence Metric | Moral Decline of America,29,100,exact-title,\\192.168.2.50\z obsidian\Opus\New Folder\01_PAPER_The_Coherence_Metric.md,THE COHERENCE METRIC,100:\\192.168.2.50\z obsidian\Opus\New Folder\01_PAPER_The_Coherence_Metric.md; 100:\\192.168.2.50\z obsidian\Opus\New Folder\01_PAPER_The_Coherence_Metric_2.md; 100:\\192.168.2.50\z obsidian\Opus\New Folder\01_PAPER_The_Coherence_Metric_4.md; 100:\\192.168.2.50\z obsidian\Opus\New Folder\THE COHERENCE METRIC.md; 100:\\192.168.2.50\z obsidian\Opus\New Folder\The_Coherence_Metric_Manifesto.md; 100:\\192.168.2.50\z obsidian\Production Vault\Master_Documents\01_PAPER_The_Coherence_Metric.md; 100:\\192.168.2.50\z obsidian\Production Vault\Moral_America\01_PAPER_The_Coherence_Metric.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence_Canonical.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\_CONCEPTS\Coherence.md
moral-decline\02-method-and-metrics\MDA-039-physics-of-coherence.html,The Physics of Coherence | Moral Decline of America,26,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md,Coherence,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence_Canonical.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Physics.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\_CONCEPTS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Physics-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Physics-_HP_May-01-122826-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Coherence.md
moral-decline\02-method-and-metrics\MDA-040-statistical-synthesis.html,Moral Decline by the Numbers | Moral Decline of America,3,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\02-method-and-metrics\MDA-041-statistical-spine.html,The Statistical Spine | Moral Decline of America,2,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md
moral-decline\03-evidence-chronology\index.html,"America, Decade by Decade | Moral Decline of America",1,80,contains-title,\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md,M,80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\03-evidence-chronology\MDA-005-empirical-evidence.html,The Empirical Evidence | Moral Decline of America,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Evidence.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\03-evidence-chronology\MDA-009-the-1900-baseline.html,The 1900 Baseline | Moral Decline of America,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,02 Gather Data,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Part_03_The_1900_Baseline.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\Moral_America\Part_03_The_1900_Baseline.md
moral-decline\03-evidence-chronology\MDA-010-pre-modern-baseline.html,The Pre-Modern Baseline | Moral Decline of America,3,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\03-evidence-chronology\MDA-011-collective-security-1930.html,The Age of Collective Security | Moral Decline of America,3,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Production Vault\History_Decades\1930-1940_Age_of_Collective_Security.md
moral-decline\03-evidence-chronology\MDA-013-peak-coherence-1940.html,The Crucible of Consensus | Moral Decline of America,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\PROMPT_1940-1949_Crucible_of_Consensus.md; 80:\\192.168.2.50\z obsidian\Production Vault\History_Decades\1940-1949_Peak_Coherence.md
moral-decline\03-evidence-chronology\MDA-014-fissure-1950.html,The Fissure in Conformity | Moral Decline of America,3,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\03-evidence-chronology\MDA-015-long-decline.html,The Long Decline | Moral Decline of America,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Part_04_The_Long_Decline.md; 80:\\192.168.2.50\z obsidian\Production Vault\Moral_America\Part_04_The_Long_Decline.md
moral-decline\03-evidence-chronology\MDA-017-unraveling-1960.html,The Unraveling Begins | Moral Decline of America,2,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md
moral-decline\03-evidence-chronology\MDA-018-great-decoupling-1968.html,The Great Decoupling | Moral Decline of America,11,100,exact-title,\\192.168.2.50\z obsidian\Opus\New Folder\Part_04_The_Great_Decoupling.md,The Great Decoupling,100:\\192.168.2.50\z obsidian\Opus\New Folder\Part_04_The_Great_Decoupling.md; 100:\\192.168.2.50\z obsidian\Opus\New Folder\the_great_decoupling.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02_10_Anatomy_of_a_Phase_Transition_2.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\1968-1973_The_Great_Decoupling.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\MORAL_DECLINE_AMERICA_MASTER_ASSEMBLED.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\RN_THE GREAT DECOUPLING.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\The_Great_Decoupling_1968-1973.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\The_Great_Decoupling_1968-1973_3.md
moral-decline\03-evidence-chronology\MDA-019-current-state-2024.html,Where Coherence Still Lives | Moral Decline of America,21,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md,Coherence,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence_Canonical.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\_CONCEPTS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Where.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Where_HP_May-01-122826-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Canonical_Global_Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Global_Analytics\Coherence.md
moral-decline\04-collapse-mechanisms\index.html,How the Systems Failed | Moral Decline of America,3,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\04-collapse-mechanisms\MDA-020-phase-transition.html,When Decline Becomes Collapse | Moral Decline of America,1,80,contains-title,\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md,M,80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\04-collapse-mechanisms\MDA-021-anatomy-of-phase-transition.html,Anatomy of a Phase Transition | Moral Decline of America,4,80,contains-title,\\192.168.2.50\z obsidian\Opus\New Folder\02_10_Anatomy_of_a_Phase_Transition.md,The Anatomy of a Phase Transition (02/10),80:\\192.168.2.50\z obsidian\Opus\New Folder\02_10_Anatomy_of_a_Phase_Transition.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02_10_Anatomy_of_a_Phase_Transition_2.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\[69.2] 02_10_Anatomy_of_a_Phase_Transition.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\04-collapse-mechanisms\MDA-022-cascade.html,The Cascade | Moral Decline of America,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Part_06_The_Cascade.md; 80:\\192.168.2.50\z obsidian\Production Vault\Moral_America\Part_06_The_Cascade.md
moral-decline\04-collapse-mechanisms\MDA-023-coherence-cascade.html,The Coherence Cascade | Moral Decline of America,18,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md,Coherence,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence_Canonical.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\_CONCEPTS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Canonical_Global_Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Global_Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Obsidian Data Analytics\Coherence.md
moral-decline\04-collapse-mechanisms\MDA-024-semantic-collapse.html,Semantic Collapse | Moral Decline of America,1,80,contains-title,\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md,M,80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\04-collapse-mechanisms\MDA-025-cognitive-decline.html,Cognitive System Stress | Moral Decline of America,1,80,contains-title,\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md,M,80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\04-collapse-mechanisms\MDA-026-spiritual-collapse.html,The Spiritual and Psychological Collapse | Moral Decline of America,7,80,contains-title,\\192.168.2.50\z obsidian\07_PRODUCTION_CANONICAL\log.md,Wiki Log,80:\\192.168.2.50\z obsidian\07_PRODUCTION_CANONICAL\log.md; 80:\\192.168.2.50\z obsidian\_ _ Templeton\log.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\log.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Production VAULTS\David WIKI\log.md; 80:\\192.168.2.50\z obsidian\SynologyDrive\David WIKI\log.md
moral-decline\04-collapse-mechanisms\MDA-027-signal-went-dark.html,The Signal Went Dark | Moral Decline of America,3,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Part_06_The_Signal_Went_Dark.md
moral-decline\04-collapse-mechanisms\MDA-028-phantom-money.html,"Phantom Money, Phantom Morals | Moral Decline of America",2,80,contains-title,\\192.168.2.50\z obsidian\Opus\New Folder\Part_07_Phantom_Money_Phantom_Morals.md,"Part 7: Phantom Money, Phantom Morals",80:\\192.168.2.50\z obsidian\Opus\New Folder\Part_07_Phantom_Money_Phantom_Morals.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\04-collapse-mechanisms\MDA-029-observer-collapsed.html,The Observer Collapsed | Moral Decline of America,12,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Observer.md,Observer,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Observer.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Observer.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Observer_HP_May-01-122826-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\Observer_DUPE.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Observer.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Observer_HP_May-01-122826-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\Observer_DUPE.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Archive\Theophysics_Case_for_Christ\Observer.md
moral-decline\04-collapse-mechanisms\MDA-030-trinity-mechanism.html,Trinity-Wave Collapse | Moral Decline of America,16,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Trinity.md,Trinity,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Trinity.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Trinity_Canonical.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Wave Collapse.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Trinity_HP_May-01-122826-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Canonical_Global_Analytics\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Global_Analytics\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Obsidian Data Analytics\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Trinity.md
moral-decline\04-collapse-mechanisms\MDA-032-why-bad-is-easier.html,Why the Bad Is Easier Than the Good | Moral Decline of America,2,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md
moral-decline\04-collapse-mechanisms\MDA-033-entropic-society.html,The Entropic Society | Moral Decline of America,12,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\03.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\1950-2025.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\1950-2025_3.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\1950-2025_Full_Arc.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Amish_Technological_Filter.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Amish_Technological_Filter_3.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\amnish technological.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\amnish technological_3.md
moral-decline\04-collapse-mechanisms\MDA-034-technology-entropy.html,Technology and Entropy | Moral Decline of America,22,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Entropy.md,Entropy,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Entropy.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Entropy_Canonical.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Technology.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\TH_Uncategorized\Entropy.md; 80:\\192.168.2.50\z obsidian\07_PRODUCTION_CANONICAL\log.md; 80:\\192.168.2.50\z obsidian\_ _ Templeton\log.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\log.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Entropy-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Entropy-_HP_May-01-122825-2026_Conflict.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Entropy.md
moral-decline\04-collapse-mechanisms\MDA-035-great-reconfiguration.html,The Great Reconfiguration | Moral Decline of America,9,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Remember_the_Amish.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Remember_the_Amish_5.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\US_Church_Decline_Research_6.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\US_Church_Decline_Research_Prompt.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\US_Church_Decline_Research_Prompt_7.md; 80:\\192.168.2.50\z obsidian\Production Vault\History\Remember_the_Amish.md; 80:\\192.168.2.50\z obsidian\Production Vault\Moral_America\US_Church_Decline_Research_Prompt.md
moral-decline\04-collapse-mechanisms\MDA-036-regulatory-impulse-1900.html,The Regulatory Impulse | Moral Decline of America,5,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Historical_US_Moral_Development.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Historical_US_Moral_Development_4.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\05-amish-and-case-studies\index.html,The Control Group | Moral Decline of America,2,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md
moral-decline\05-amish-and-case-studies\MDA-042-amish-exception-THE-CLAIM.html,The Amish Exception | Moral Decline of America,6,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Amish.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Part_07_The_Amish_Exception.md; 80:\\192.168.2.50\z obsidian\Production Vault\Moral_America\Part_07_The_Amish_Exception.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
moral-decline\05-amish-and-case-studies\MDA-043-amish-proof-THE-PROOF.html,The Amish Control Case | Moral Decline of America,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md,The.,80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Amish.md; 80:\\192.168.2.50\z obsidian\Vault\AI-Chats History\2023-12-23_M_4949.md
