html_path,html_title,md_match_count,best_score,match_type,best_md_path,best_md_title,all_matches
mda\00-entry-and-series-map\index.html,The Lowe Family Stories — Five Generations of American Decline,3,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\The_Lowe_Family.md,The_Lowe_Family,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\The_Lowe_Family.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\The_Lowe_Family.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\The_Lowe_Family.md
mda\00-entry-and-series-map\MDA-000-series-map.html,The Moral Decline of America — Series Index,0,,,,,
mda\01-story-thread\MDA-001-story-introduction.html,Introduction — The Moral Decline of America,8,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md,Introduction,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\02_Foundations\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md
mda\01-story-thread\MDA-002-samuel-1900.html,Story 01: Samuel (1900) — The Moral Decline of America,11,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\01_Samuel_1900.md,01_Samuel_1900,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\01_Samuel_1900.md; 80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\01_Samuel_1900.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Stories\01_Samuel_1900.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\SubStack\History_Decades\01_Samuel_1900.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Stories\01_Samuel_1900.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\_AGGREGATED_SOURCES\O\Theophysics_Master\TM SUBSTACK\03_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Stories\01_Samuel_1900.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\_AGGREGATED_SOURCES\O\Theophysics_Master\TM\02_DRAFTING\Moral decline of America\Story\01_Samuel_1900.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\01_Samuel_1900.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\01_Samuel_1900.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\03_TIER_3_OBSIDIAN\03_Stories\01_Samuel_1900.md
mda\01-story-thread\MDA-008-henry-1926.html,Part II: Henry (1926) -- The Moral Decline of America,0,,,,,
mda\01-story-thread\MDA-011-collective-security-1930.html,1930–1940: The Age of Collective Security — The Moral Decline of America,0,,,,,
mda\01-story-thread\MDA-012-william-1950.html,Part III: William (1950) -- The Moral Decline of America,0,,,,,
mda\01-story-thread\MDA-016-thomas-1974.html,Part IV: Thomas (1974) -- The Moral Decline of America,0,,,,,
mda\01-story-thread\MDA-031-jacob-1998.html,Part V: Jacob (1998) -- The Moral Decline of America,0,,,,,
mda\01-story-thread\MDA-050-jacob-2025.html,Part VI: Jacob (2025) -- The Moral Decline of America,0,,,,,
mda\02-method-and-metrics\MDA-003-measuring-moral-health.html,Part 1: What If We Could Measure Moral Health? — The Moral Decline of America,0,,,,,
mda\02-method-and-metrics\MDA-004-facts-framework.html,The Coherence Decay of American Society — FACTS Paper,0,,,,,
mda\02-method-and-metrics\MDA-006-research-method.html,Research Method — The Moral Decline of America,0,,,,,
mda\02-method-and-metrics\MDA-007-nine-domains.html,Part 2: The Nine Domains — The Moral Decline of America,0,,,,,
mda\02-method-and-metrics\MDA-037-biaxiosum-audit.html,The Biaxiosum Audit — The Moral Decline of America,0,,,,,
mda\02-method-and-metrics\MDA-038-coherence-metric.html,The Coherence Metric — A Physics-Based Framework for Measuring Structural Integrity,7,80,contains-title,O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\THE COHERENCE METRIC.md,THE COHERENCE METRIC,80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\THE COHERENCE METRIC.md; 80:O:\_Theophysics_v3\00_Canonical\Cross_Domain_Arsenal\THE COHERENCE METRIC.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.9] UNIFIED_COHERENCE\THE COHERENCE METRIC.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\THE COHERENCE METRIC.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\UNIFIED_COHERENCE\THE COHERENCE METRIC.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\THE COHERENCE METRIC.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\SECULAR\Cross-Domain Coherence Project\THE COHERENCE METRIC.md
mda\02-method-and-metrics\MDA-039-physics-of-coherence.html,The Physics of Coherence - The Moral Decline of America,0,,,,,
mda\02-method-and-metrics\MDA-040-statistical-synthesis.html,The Moral Decay of America: Statistical Synthesis,0,,,,,
mda\02-method-and-metrics\MDA-041-statistical-spine.html,The Statistical Spine — Moral Decline of America | Theophysics,0,,,,,
mda\03-evidence-chronology\MDA-005-empirical-evidence.html,The Empirical Evidence — The Moral Decline of America,0,,,,,
mda\03-evidence-chronology\MDA-009-the-1900-baseline.html,Part 3: The 1900 Baseline — The Moral Decline of America,0,,,,,
mda\03-evidence-chronology\MDA-010-pre-modern-baseline.html,The Pre-Modern Baseline (1900–1919) — The Moral Decline of America,0,,,,,
mda\03-evidence-chronology\MDA-013-peak-coherence-1940.html,1940-1949: Peak Coherence — The Crucible of Consensus,7,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\01_Timeline\1940-1949_Peak_Coherence.md,1940-1949_Peak_Coherence,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\01_Timeline\1940-1949_Peak_Coherence.md; 80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\09_Decade_Reports\1940-1949_Peak_Coherence.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\03_Historical_Analysis\Decade_Reports\1940-1949_Peak_Coherence.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\SubStack\History_Decades\1940-1949_Peak_Coherence.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\03_Historical_Analysis\Decade_Reports\1940-1949_Peak_Coherence.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\09_Decade_Reports\1940-1949_Peak_Coherence.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\09_Decade_Reports\1940-1949_Peak_Coherence.md
mda\03-evidence-chronology\MDA-014-fissure-1950.html,The Fissure in Conformity (1950–1960) — The Moral Decline of America,0,,,,,
mda\03-evidence-chronology\MDA-015-long-decline.html,Part 4: The Long Decline (1900-1965) — The Moral Decline of America,0,,,,,
mda\03-evidence-chronology\MDA-017-unraveling-1960.html,1960–1967: The Unraveling — The Moral Decline of America,9,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\01_Timeline\1960-1967_The_Unraveling.md,1960-1967_The_Unraveling,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\01_Timeline\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\09_Decade_Reports\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\03_Historical_Analysis\Decade_Reports\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\SubStack\History_Decades\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\03_Historical_Analysis\Decade_Reports\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\_AGGREGATED_SOURCES\O\Theophysics_Master\TM\02_DRAFTING\Moral decline of America\01_Decade_Reports\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\09_Decade_Reports\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\09_Decade_Reports\1960-1967_The_Unraveling.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Reference\1960-1967_The_Unraveling.md
mda\03-evidence-chronology\MDA-018-great-decoupling-1968.html,The Great Decoupling (1968–1973) — The Moral Decline of America,19,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\01_Decade_Analysis\1968-1973.md,1968-1973,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\01_Decade_Analysis\The_Great_Decoupling_1968-1973.md; 80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\02_TIER_2_FORMALISM\The_Great_Decoupling_1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\01_CORE\MASTER_EQUATION\04_EXPERIMENTAL_EVIDENCE\Evidence_Bundles\Evidence_Bundles\1900-2025 The Moral Decay of America\1900-2025 The Moral Decay of America\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\01_CORE\MASTER_EQUATION\04_EXPERIMENTAL_EVIDENCE\Evidence_Bundles\Evidence_Bundles\1900-2025 The Moral Decay of America\1900-2025 The Moral Decay of America\01_Decade_Analysis\The_Great_Decoupling_1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Decade_Analysis\The_Great_Decoupling_1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\03_Historical_Analysis\Social_Physics_Essays\The_Great_Decoupling_1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\Social_Physics\The_Great_Decoupling_1968-1973.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Decade_Analysis\1968-1973.md
mda\03-evidence-chronology\MDA-019-current-state-2024.html,2024–2025: The Current State — Where Coherence Still Lives,7,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\01_Decade_Analysis\2024-2025.md,2024-2025,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\01_Decade_Analysis\2024-2025.md; 80:O:\_Theophysics_v3\00_Canonical\01_CORE\MASTER_EQUATION\04_EXPERIMENTAL_EVIDENCE\Evidence_Bundles\Evidence_Bundles\1900-2025 The Moral Decay of America\1900-2025 The Moral Decay of America\01_Decade_Analysis\2024-2025.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Decade_Analysis\2024-2025.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\SubStack\History_Decades\2024-2025.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Decade_Analysis\2024-2025.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\[TX_A6.8] MORAL_DECAY_CLEAN\01_Decade_Analysis\2024-2025.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\MASTER_EQUATION\04_EXPERIMENTAL_EVIDENCE\Evidence_Bundles\Evidence_Bundles\1900-2025 The Moral Decay of America\1900-2025 The Moral Decay of America\01_Decade_Analysis\2024-2025.md
mda\04-collapse-mechanisms\MDA-020-phase-transition.html,Part 5: The Phase Transition (1968-1973) — The Moral Decline of America,6,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\01_Decade_Analysis\1968-1973.md,1968-1973,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\01_CORE\MASTER_EQUATION\04_EXPERIMENTAL_EVIDENCE\Evidence_Bundles\Evidence_Bundles\1900-2025 The Moral Decay of America\1900-2025 The Moral Decay of America\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\[TX_A6.8] MORAL_DECAY_CLEAN\01_Decade_Analysis\1968-1973.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\MASTER_EQUATION\04_EXPERIMENTAL_EVIDENCE\Evidence_Bundles\Evidence_Bundles\1900-2025 The Moral Decay of America\1900-2025 The Moral Decay of America\01_Decade_Analysis\1968-1973.md
mda\04-collapse-mechanisms\MDA-021-anatomy-of-phase-transition.html,The Anatomy of a Phase Transition — The Moral Decline of America,0,,,,,
mda\04-collapse-mechanisms\MDA-022-cascade.html,Part 6: The Cascade (1973-2024) — The Moral Decline of America,0,,,,,
mda\04-collapse-mechanisms\MDA-023-coherence-cascade.html,The Coherence Cascade: Words Fail First,0,,,,,
mda\04-collapse-mechanisms\MDA-024-semantic-collapse.html,The Semantic Precursor — How Language Fails First | Moral Decline of America (03/10),0,,,,,
mda\04-collapse-mechanisms\MDA-025-cognitive-decline.html,The Cognitive Decline — The Great SAT Score Turnover | Moral Decline of America (04/10),0,,,,,
mda\04-collapse-mechanisms\MDA-026-spiritual-collapse.html,The Spiritual & Psychological Collapse | Moral Decline of America (05/10),0,,,,,
mda\04-collapse-mechanisms\MDA-027-signal-went-dark.html,The Signal Went Dark — Institutional Truth Collapse | Moral Decline of America (06/10),0,,,,,
mda\04-collapse-mechanisms\MDA-028-phantom-money.html,"Phantom Money, Phantom Morals — Economic Collapse | Moral Decline of America",0,,,,,
mda\04-collapse-mechanisms\MDA-029-observer-collapsed.html,The Observer Collapsed — Individual Identity Dissolution | Moral Decline of America,0,,,,,
mda\04-collapse-mechanisms\MDA-030-trinity-mechanism.html,The Trinity-Wave Collapse Mechanism — Theophysics,2,80,contains-title,O:\_Theophysics_v3\00_Canonical\Glossary\_STRUCTURED_DRAFTS_GUI\core\Wave Collapse.md,Wave Collapse,80:O:\_Theophysics_v3\00_Canonical\Glossary\_STRUCTURED_DRAFTS_GUI\core\Wave Collapse.md; 80:O:\_Theophysics_v3\00_Canonical\Glossary\Wave Collapse.md
mda\04-collapse-mechanisms\MDA-032-why-bad-is-easier.html,Why the Bad Is Easier Than the Good — The Moral Decline of America,0,,,,,
mda\04-collapse-mechanisms\MDA-033-entropic-society.html,"The Entropic Society — Technology, Obsolescence, and the Devaluation of American Moral Capital",0,,,,,
mda\04-collapse-mechanisms\MDA-034-technology-entropy.html,"The Entropic Society — Technology, Obsolescence, and Moral Decline",0,,,,,
mda\04-collapse-mechanisms\MDA-035-great-reconfiguration.html,The Great Reconfiguration — A Century of Structural Change in American Christianity,1,80,contains-title,O:\_Theophysics_v3\00_AI\04_SKILLS\antigravity-awesome-skills-main\skills\backend-dev-guidelines\resources\configuration.md,configuration,80:O:\_Theophysics_v3\00_AI\04_SKILLS\antigravity-awesome-skills-main\skills\backend-dev-guidelines\resources\configuration.md
mda\04-collapse-mechanisms\MDA-036-regulatory-impulse-1900.html,The Regulatory Impulse — Moral Foundation 1900–1910,0,,,,,
mda\05-amish-and-case-studies\MDA-042-amish-exception-THE-CLAIM.html,The Amish Exception — Decline Was Not Inevitable,0,,,,,
mda\05-amish-and-case-studies\MDA-043-amish-proof-THE-PROOF.html,The Amish Proof — A Control Group for Coherence | Moral Decline of America,0,,,,,
mda\05-amish-and-case-studies\MDA-044-amish-control-study-THE-METHOD.html,Amish vs. America: The Control Study — The Moral Decline of America,0,,,,,
mda\05-amish-and-case-studies\MDA-045-amish-control-group-THE-DATA.html,The Amish Anomaly — A Control Group for American Moral Decay,0,,,,,
mda\05-amish-and-case-studies\MDA-046-amish-demographics-THE-NUMBERS.html,Demographics & Growth — The Amish Ascension,0,,,,,
mda\05-amish-and-case-studies\MDA-047-amish-tech-filter-THE-FILTER.html,The Technological Filter — The Moral Decline of America,0,,,,,
mda\05-amish-and-case-studies\MDA-048-ordnung-algorithm-THE-MECHANISM.html,The Amish Ordnung as System Algorithm — The Moral Decline of America,7,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\11_Amish_Control_Group\Amish_Ordnung_as_System_Algorithm.md,Amish_Ordnung_as_System_Algorithm,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\11_Amish_Control_Group\Amish_Ordnung_as_System_Algorithm.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\03_Historical_Analysis\Control_Group_Amish\Amish_Ordnung_as_System_Algorithm.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\03_Historical_Analysis\Control_Group_Amish\Amish_Ordnung_as_System_Algorithm.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\11_Amish_Control_Group\Amish_Ordnung_as_System_Algorithm.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A6.7] _Unscored_Papers\_Drafts\History\Amish_Ordnung_as_System_Algorithm.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\_Unscored_Papers\_Drafts\History\Amish_Ordnung_as_System_Algorithm.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\11_Amish_Control_Group\Amish_Ordnung_as_System_Algorithm.md
mda\05-amish-and-case-studies\MDA-049-coherence-factory-THE-SYNTHESIS.html,The Coherence Factory — The Moral Decline of America,2,80,contains-title,O:\_Theophysics_v3\00_Canonical\Glossary\_STRUCTURED_DRAFTS_GUI\core\The Coherence Factor.md,The Coherence Factor,80:O:\_Theophysics_v3\00_Canonical\Glossary\_STRUCTURED_DRAFTS_GUI\core\The Coherence Factor.md; 80:O:\_Theophysics_v3\00_Canonical\Glossary\The Coherence Factor.md
mda\05-amish-and-case-studies\MDA-051-korea-experiment.html,Part 8: The Korea Experiment — The Moral Decline of America,0,,,,,
mda\06-recovery-and-synthesis\MDA-052-individual-recovery.html,Part 9: Individual Recovery — The Moral Decline of America,0,,,,,
mda\06-recovery-and-synthesis\MDA-053-the-question.html,Part 10: The Question — The Moral Decline of America,2,80,contains-title,O:\_Theophysics_v3\04_THEOPYHISCS\Moral Decline\Part_10_The_Question.md,Part_10_The_Question,80:O:\_Theophysics_v3\04_THEOPYHISCS\Moral Decline\Part_10_The_Question.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\SECULAR\Moral Decline\Part_10_The_Question.md
mda\06-recovery-and-synthesis\MDA-054-way-back.html,The Way Back — Recovery Physics | Moral Decline of America,0,,,,,
mda\90-appendices-and-source-packets\MDA-900-appendix-original-introduction.html,Introduction & FACTS Framework — The Moral Decline of America,8,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md,Introduction,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\02_Foundations\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md
mda\90-appendices-and-source-packets\MDA-901-appendix-america-index.html,The Moral Decline of America — Series Index | Theophysics Institute,0,,,,,
mda\90-appendices-and-source-packets\MDA-902-appendix-trans-domain-analysis.html,The Moral Decline of America — A Trans-Domain Analysis,0,,,,,
mda\90-appendices-and-source-packets\MDA-903-appendix-series-home.html,Is America in Moral Decline? The Physics of Cultural Decoherence,0,,,,,
mda\90-appendices-and-source-packets\MDA-904-appendix-sample.html,The Moral Decline of America (1958–2025) — Sample,0,,,,,
mda\90-appendices-and-source-packets\MDA-905-appendix-timeline.html,Timeline of American Moral Decline — Historical Analysis (1900–Present),0,,,,,
mda\90-appendices-and-source-packets\MDA-906-appendix-93-year-floor.html,The 93-Year Floor | Theophysics,2,100,exact-title,O:\_Theophysics_v3\04_THEOPYHISCS\SECULAR\___THE CONVERGENCE TX 6.6\THE_93_YEAR_FLOOR.md,THE_93_YEAR_FLOOR,100:O:\_Theophysics_v3\04_THEOPYHISCS\SECULAR\___THE CONVERGENCE TX 6.6\THE_93_YEAR_FLOOR.md; 100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_93_YEAR_FLOOR.md
mda\components\mtl-reader-bar.html,mtl-reader-bar,0,,,,,
mda\components\tp-pill-player-bar-snippet.html,tp-pill-player-bar-snippet,0,,,,,
mda\components\tp-pill-player-bar.html,tp-pill-player-bar,0,,,,,
mda\components\tp-pill-player.html,TP Pill-Strip Audio Player,0,,,,,
mda\index.html,Is America in Moral Decline? The Physics of Cultural Decoherence,0,,,,,
mda\reading-order.html,MDA Reading Order — Walk-Through Index,0,,,,,
media\index-kimi.html,Media Gallery — Theophysics,0,,,,,
media\index.html,"Theophysics Media — Images, Diagrams & Slide Decks",0,,,,,
